date,SS,Amsterdam,Athens,Bangkok,Brussels,BA,Copen,Dublin,Helsinki,Istanbul,KL,London,Madrid,Manila,NY,Oslo,Paris,RIO,San,Sing,Stock,Sydney,Taipei,Viena,Zurich
12/08/2014,79,1094.815,217.766,528.667,950.44,17594800.22,6091.956,163.511,555.337,1116994.241,653.696,1959.232,942.083,1189.485,1849.715,2776.955,1459.213,2.14E+11,4314.468,1755.271,10260.827,1131.534,332.222,410.18,1089.559
13/08/2014,86,1100.271,220.274,541.446,957.279,17538495.82,6113.892,165.859,555.385,1113458.795,656.07,1965.674,948.381,1191.378,1862.344,2784.86,1469.185,2.11E+11,4354.741,1755.065,10348.535,1128.791,334.878,414.966,1097.309
14/08/2014,107,1100.098,222.218,539.481,960.385,17074084.66,6106.294,168.833,556.913,1112139.759,657.01,1973.831,947.327,1200.951,1870.321,2779.727,1473.194,2.11E+11,4354.641,1751.176,10292.492,1135.012,335.825,414.743,1102.858
15/08/2014,109,1100.249,222.218,539.524,961.967,17330945.41,6085.965,168.723,555.322,1100590.632,658.313,1974.893,940.561,1193.976,1870.512,2795.212,1462.571,2.15E+11,4354.641,1756.102,10286.65,1138.833,335.074,414.743,1094.987
18/08/2014,93,1112.128,215.416,537.148,975.201,17642864.42,6169.98,172.274,560.358,1108227.131,657.377,1989.884,952.751,1198.874,1886.433,2798.285,1481.206,2.18E+11,4344.505,1751.388,10412.125,1142.959,333.475,416.866,1106.135
19/08/2014,102,1120.819,220.209,536.993,981.049,17393108.19,6250.108,170.035,567.345,1136333.827,660.876,2001.022,955.45,1209.67,1895.693,2807.744,1489.706,2.21E+11,4332.139,1754.719,10466.576,1150.323,337.288,418.741,1115.458
20/08/2014,120,1126.205,223.443,540.511,978.39,16911759.02,6258.634,167.359,573.564,1130159.113,662.795,1994.581,957.558,1213.012,1900.467,2822.202,1484.843,2.22E+11,4359.799,1758.74,10437.593,1151.401,339.77,414.789,1115.259
21/08/2014,125,1134.439,228.924,538.542,985.184,16876675.32,6255.7,169.188,578.225,1131294.843,661.639,2000.931,970.043,1213.012,1905.933,2826.661,1502.613,2.22E+11,4347.504,1760.991,10522.966,1151.767,338.699,420.852,1120.75
22/08/2014,150,1131.137,232.873,540.006,982.367,17113781.16,6222.428,169.423,574.692,1129794.877,660.668,2000.329,964.881,1220.916,1902.336,2818.722,1489.895,2.20E+11,4316.951,1760.676,10506.586,1153.277,342.93,420.928,1118.807
25/08/2014,86,1145.593,233.098,542.939,993.493,17238857.91,6280.575,171.459,578.212,1134507.808,657.197,2000.329,983.056,1220.916,1911.283,2834.795,1519.389,2.25E+11,4297.453,1762.409,10600.575,1151.011,342.456,424.763,1126.274
26/08/2014,95,1152.726,237.679,541.483,999.027,17185260.8,6296.223,172.818,579.277,1157900.71,657.101,2013.824,994.995,1221.818,1913.465,2857.634,1536.428,2.26E+11,4313.024,1759.871,10624.36,1151.74,342.211,428.827,1134.041
27/08/2014,82,1153.147,236.695,544.29,999.572,17279134.28,6319.29,173.607,579.709,1154447.958,659.947,2016.458,996.11,1223.508,1913.775,2863.807,1537.566,2.30E+11,4338.908,1768.843,10625.613,1156.024,345.674,429.326,1133.189
28/08/2014,66,1149.312,235.331,540.934,993.48,17202963.91,6281.146,174.257,572.344,1160301.322,661.02,2008.717,985.595,1210.464,1910.596,2856.563,1526.661,2.27E+11,4322.421,1763.055,10500.255,1150.445,345.394,419.528,1127.23
29/08/2014,76,1152.267,233.386,541.473,993.647,17266909.49,6266.794,173.492,580.041,1151338.281,657.35,2013.136,985.861,1199.79,1917.081,2842.737,1531.557,2.31E+11,4361.074,1758.855,10532.942,1149.843,343.327,422.089,1131.911
1/09/2014,110,1153.678,233.466,543.278,992.483,17266909.49,6272.722,174.136,578.236,1157668.949,657.35,2015.249,986.985,1203.307,1917.081,2865.946,1531.365,2.30E+11,4378.327,1752.516,10509.133,1150.926,347.527,420.964,1141.32
2/09/2014,102,1159.925,228.399,544.381,992.156,17541947.32,6273.831,174.172,583.295,1155122.673,658.176,2016.484,987.342,1208.623,1916.179,2876.394,1531.865,2.33E+11,4425.159,1758.985,10521.433,1156.501,342.708,420.367,1143.448
3/09/2014,120,1166.577,232.239,551.32,995.375,18497401.82,6315.607,177.559,587.953,1163895.228,657.823,2028.709,999.613,1228.009,1914.648,2884.132,1546.796,2.33E+11,4474.307,1766.918,10600.995,1155.241,345.543,427.909,1148.871
4/09/2014,116,1179.565,238.388,551.409,1015.073,18128148.54,6319.719,181.296,593.684,1177738.354,658.999,2029.638,1020.12,1228.237,1911.389,2880.901,1570.975,2.29E+11,4461.164,1762.138,10602.355,1150.362,344.451,434.822,1152.606
5/09/2014,142,1178.626,242.326,552.574,1008.967,18389654.44,6279.984,181.318,590.443,1176718.663,659.734,2022.683,1024.007,1239.118,1921.006,2855.516,1568.628,2.29E+11,4438.34,1758.191,10528.475,1143.804,343.373,435.503,1146.724
8/09/2014,175,1178.706,242.087,553.104,1003.223,18196914.05,6330.554,179.554,592.119,1176207.653,660.358,2016.116,1019.668,1247.752,1915.372,2847.436,1564.678,2.23E+11,4429.21,1756.325,10565.116,1139.51,343.373,433.36,1149.778
9/09/2014,169,1173.888,234.477,551.347,999.878,18225755.93,6379.522,178.692,587.119,1145512.14,660.886,2014.504,1005.758,1234.589,1902.723,2831.092,1557.045,2.21E+11,4431.85,1758.034,10487.01,1145.672,344.698,432.001,1150.299
10/09/2014,160,1174.558,235.889,550.311,998.52,18522015.04,6389.591,178.322,583.634,1137255.636,660.006,2014.346,1004.165,1227.256,1909.532,2825.689,1555.587,2.20E+11,4439.117,1754.489,10517.522,1139.65,341.373,428.536,1148.906
11/09/2014,126,1172.222,235.708,548.648,997.323,18880975.39,6409.224,178.946,582.817,1128196.275,658.697,2005.097,998.393,1225.054,1911.515,2815.612,1553.175,2.20E+11,4389.489,1756.066,10490.516,1134.439,340.097,425.955,1150.645
12/09/2014,125,1174.166,234.084,548.219,992.623,19266105.57,6490.742,179.148,582.195,1111710.44,655.191,2007.171,998.706,1225.324,1899.818,2825.098,1554.027,2.15E+11,4345.854,1759.066,10531.61,1131.328,336.055,423.694,1146.739
15/09/2014,114,1175.291,233.775,547.593,1006.996,18985495.63,6491.889,176.538,584.345,1112113.153,651.837,2006.568,994.052,1217.36,1897.281,2812.193,1549.236,2.18E+11,4310.467,1738.88,10565.524,1119.146,336.572,420.152,1146.65
16/09/2014,123,1172.674,226.55,543.287,1002.465,19840465.67,6435.805,174.874,579.64,1123919.16,651.837,2003.302,990.332,1221.159,1911.329,2821.359,1541.355,2.23E+11,4341.683,1718.815,10583.265,1114.194,332.902,413.205,1147.631
17/09/2014,82,1172.281,228.601,546.483,1005.577,19448114.51,6539.174,175.476,584.435,1128283.307,650.058,1999.523,999.957,1230.792,1913.704,2839.745,1548.386,2.23E+11,4388.772,1731.836,10668.089,1105.844,336.002,418.41,1149.983
18/09/2014,79,1184.561,222.496,553.156,1015.191,19409809.14,6600.441,178.501,586.569,1106429.42,650.762,2010.797,1008.438,1239.861,1922.552,2843.627,1559.558,2.20E+11,4388.772,1728.229,10744.945,1108.045,337.558,422.691,1151.342
19/09/2014,80,1196.485,232.152,552.891,1018.876,19295668.16,6622.437,175.783,594.061,1096916.73,652.643,2016.414,1009.265,1239.861,1921.451,2826.902,1557.447,2.18E+11,4388.772,1733.419,10771.805,1111.304,336.859,422.516,1152.574
22/09/2014,119,1184.499,227.061,554.677,1017.506,19421565.48,6607.164,175.693,592.854,1097331.184,651.701,1997.651,1004.231,1237.223,1905.252,2812.938,1551.032,2.14E+11,4359.631,1728.201,10746.014,1096.649,332.28,421.085,1149.818
23/09/2014,108,1175.84,220.906,554.607,1009.85,19241384.99,6524.963,173.793,585.968,1093684.749,649.184,1968.39,991.565,1235.067,1894.206,2783.638,1522.329,2.13E+11,4308.94,1732.77,10645.022,1107.407,330.501,409.574,1142.477
24/09/2014,144,1184.433,220.52,554.764,1016.567,19300901.08,6501.366,173.416,590.05,1072094.528,648.95,1977.34,997.264,1253.242,1909.115,2784.2,1538.79,2.14E+11,4322.783,1732.966,10677.028,1099.384,330.426,409.109,1146.669
25/09/2014,165,1174.773,217.129,554.145,1011.574,18822690.43,6504.439,173.361,587.969,1063082.233,650.201,1957.658,991.545,1242.084,1878.528,2763.009,1518.705,2.11E+11,4330.26,1730.363,10536.696,1100.977,327.46,407.583,1142.833
26/09/2014,181,1177.87,217.586,556.516,1011.095,19420721.04,6557.298,173.646,589.114,1065025.607,649.028,1960.526,998.47,1236.734,1894.766,2773.488,1532.205,2.16E+11,4316.74,1732.682,10563.074,1087.031,326.478,403.686,1142.871
29/09/2014,178,1176.041,210.53,550.284,1005.972,19153650.68,6539.736,173.939,586.662,1065687.32,651.128,1959.545,982.801,1236.531,1889.957,2775.086,1519.793,2.06E+11,4293.496,1734.121,10531.613,1076.651,325.101,399.431,1142.301
30/09/2014,135,1184.897,212.691,549.923,1012.971,19221914.67,6519.331,175.824,589.029,1069147.991,651.013,1952.465,995.907,1240.145,1884.244,2783.181,1538.429,2.04E+11,4289.977,1723.265,10619.388,1082.711,324.827,398.809,1149.661
1/10/2014,126,1174.155,215.062,550.581,997.866,18451393.58,6527.614,174.531,580.405,1055175.77,650.265,1933.182,990.371,1236.043,1859.123,2754.863,1522.406,1.99E+11,4208.916,1716.856,10456.849,1091.384,326.172,395.347,1143.547
2/10/2014,117,1146.275,213.669,545.515,976.52,17664878.48,6395.926,169,571.532,1051280.013,647.172,1901.045,959.042,1220.965,1859.195,2680.503,1481.834,2.02E+11,4192.055,1701.576,10253.874,1084.249,325.4,386.206,1126.062
3/10/2014,105,1162.513,211.475,544.153,988.323,17542131.86,6465.885,171.977,578.656,1058418.002,648.326,1924.548,972.293,1230.128,1879.788,2663.748,1495.191,2.05E+11,4258.431,1712.34,10370.26,1089.132,331.378,387.917,1130.143
6/10/2014,68,1166.403,208.238,533.615,993.54,17431377.27,6413.877,173.244,586.227,1058418.002,648.326,1935.309,979.407,1230.128,1877.045,2670.678,1497.167,2.15E+11,4282.707,1712.34,10333.33,1083.185,331.245,391.584,1134.71
7/10/2014,74,1148.732,202.035,535.137,974.623,16906573.17,6283.706,168.667,574.24,1058418.002,644.695,1916.033,960.305,1227.374,1848.794,2638.439,1470.252,2.16E+11,4261.199,1704.954,10111.862,1081.802,329.402,386.753,1114.591
8/10/2014,59,1140.284,200.54,535.462,966.426,17203481.06,6150.029,165.988,567.281,1037245.486,641.279,1912.282,952.894,1216.814,1880.502,2613.779,1455.863,2.14E+11,4236.132,1696.458,10072.731,1073.305,325.841,382.092,1108.949
9/10/2014,36,1140.723,205.064,543.645,967.786,16630429.22,6114.554,163.562,567.949,1069936.641,642.84,1897.839,947.187,1219.337,1841.59,2581.987,1446.273,2.15E+11,4186.245,1713.703,10009.394,1084.876,327.296,379.842,1104.146
10/10/2014,30,1122.961,200.134,539.166,960.185,16436672,5987.309,160.735,558.979,1045167.241,635.18,1871.047,936.979,1211.972,1819.598,2528.563,1423.371,2.08E+11,4126.415,1693.683,9843.09,1063.062,327.296,373.887,1089.769
13/10/2014,74,1116.428,201.707,533.196,957.683,16196499.52,5964.13,159.468,559.179,1068679.915,630.531,1878.759,940.086,1178.603,1789.236,2555.927,1423.86,2.18E+11,4135.452,1681.651,9782.93,1057.119,318.029,377.666,1085.263
14/10/2014,89,1116.535,188.362,535.534,959.439,16508255.52,5991.139,161.887,560.507,1062513.813,630.335,1885.936,940.863,1175.262,1792.09,2551.931,1428.229,2.18E+11,4117.984,1676.171,9888.504,1067.963,320.991,376.543,1084.566
15/10/2014,70,1079.387,175.232,533.596,927.68,16277906.54,5853.185,155.532,540.345,1065560.355,626.625,1832.875,907.391,1185.024,1778.663,2511.294,1377.992,2.11E+11,4051.23,1679.039,9605.568,1076.342,317.853,366.249,1059.444
16/10/2014,64,1069.996,170.778,526.298,924.002,16408608.05,5737.97,155.357,541.353,1062589.1,619.477,1827.907,890.34,1195.966,1779.806,2434.007,1370.708,2.04E+11,4039.142,1655.126,9615.881,1078.668,317.131,365.666,1048.924
17/10/2014,61,1097.687,184.695,527.489,949.746,17081745.76,5964.166,161.601,558.388,1075745.179,627.538,1861.221,915.334,1191.224,1802.578,2525.858,1411.556,2.09E+11,4012.655,1660.809,9914.551,1082.414,313.602,374.137,1074.516
20/10/2014,107,1092.977,187.712,530.154,947.363,17453534.33,6006.32,162.817,553.081,1085595.488,633.214,1848.687,915.384,1201.02,1819.142,2487.874,1397.938,2.04E+11,4018.155,1667.467,9888.872,1092.118,319.735,375.406,1078.653
21/10/2014,123,1118.64,199.872,529.821,966.808,17917864.54,6122.043,167.959,565.68,1104406.362,630.801,1879.476,936.568,1202.078,1855.167,2573.61,1429.444,1.97E+11,4069.146,1680.776,10124.711,1092.871,319.472,384.121,1094.37
22/10/2014,132,1122.31,199.278,530.193,971.953,17697802.7,6235.393,169.393,571.696,1109760.386,630.801,1887.63,945.427,1216.908,1840.914,2605.6,1437.374,1.97E+11,4078.48,1680.776,10202.728,1104.739,323.588,384.699,1107.635
23/10/2014,138,1122.271,199.561,530.193,975.756,17927672.84,6290.483,171.124,579.933,1132233.451,636.438,1892.336,952.894,1211.281,1863.658,2606.697,1454.728,1.91E+11,4082.647,1696.909,10342.631,1104.582,323.269,387.722,1112.63
24/10/2014,136,1120.224,200.895,534.776,976.016,18173421.91,6244.856,170.599,573.703,1132143.535,639.767,1883.356,954.07,1208.361,1876.884,2607.645,1446.036,1.95E+11,4091.564,1688.976,10326.935,1110.498,320.256,391.538,1110.528
27/10/2014,101,1120.673,193.545,535.984,970.347,18067262.28,6265.787,169.008,572.61,1128874.788,641.369,1875.712,939.852,1209.446,1873.744,2593.691,1434.842,1.90E+11,4062.683,1688.112,10337.15,1120.71,321.767,395.133,1108.987
28/10/2014,92,1138.652,193.545,539.56,985.481,18378125.65,6138.686,170.197,582.183,1135208.129,641.222,1886.36,957.98,1201.493,1896.287,2634.125,1441.738,1.96E+11,4056.614,1681.676,10488.446,1119.788,326.415,397.971,1123.036
29/10/2014,102,1135.285,187.09,540.899,989.88,18060295.96,6197.939,168.825,579.938,1135208.129,645.937,1902.423,943.597,1207.563,1893.009,2661.391,1440.887,1.91E+11,4073.672,1688.702,10556.119,1117.807,330.544,394.13,1126.519
